일자	식사명	수량(아침식사2 값 중복)	식사내용
2003.9.17	점심식사	54.15162455	"도토리묵말이,생선까스,쇠고기당면볶음,식혜,쌀밥,열무겉절이,포기김치2,햄느타리볶음"
2003.9.18	점심식사	50.68592058	"가자미양념장구이,감자간장조림,석박지,수정과,쌀밥,풋고추,쌈장,한방갈비탕"
2003.9.19	점심식사	50.75812274	"대구지리(가공),멸치꽈리조림,불고기낙지찌개,소면사리,쌀밥,아오리사과,야채튀김(쑥갓),열무된장무침,포기김치2"
2003.9.20	점심식사	31.62454874	"깐풍기,야채밥,오이양파무침,즉석김구이,콩가루배추국(단배추)-사용불가,포기김치2,포도,표고쇠고기볶음"
2003.9.21	점심식사	30.10830325	"닭조림(토막),숙주나물,쌀밥(반공기),오징어볼탕수,잔치국수,찐고구마,포기김치2"
2003.9.22	점심식사	58.98916968	"건새우마늘쫑볶음,돈육강정,두부찌개,부추양념장,시금치나물(90),열무된장국,오렌지(반),콩나물밥2,포기김치2"
2003.9.23	점심식사	53.86281588	"꽈리고추찜,닭다리바베큐소스,미역된장국,삼치소금구이,쌀밥,포기김치2,호박죽(소)"
2003.9.24	점심식사	54.07942238	"스틱단무지무침,시금치계란국,식혜,자장밥,쫄면야채무침,콘후레이크과일샐러드,탕수육,포기김치2"
2003.9.25	점심식사	48.44765343	"계란찜,돈육두루치기,보리밥,비빔된장,양송이피망볶음,열무김치,콩나물국,포도"
2003.9.26	점심식사	49.74729242	"닭조림(토막),맛살냉채,멸치볶음,수정과,순대국밥1,알타리김치,참나물겉절이"
2003.9.27	점심식사	28.44765343	"가자미양념장구이,단배추겉절이,메추리알햄조림,쌀밥(반공기),아오리사과,알타리김치,해물칼국수"
2003.9.28	점심식사	25.27075812	"감자베이컨볶음,들깨미역국,레몬차,쇠불고기,쑥갓양파겉절이,치킨너겟,포기김치2,흑미밥"
2003.9.29	점심식사	50.32490975	"김치국,깍두기(손칼),쌀밥,쑥갓두부무침,안동찜닭,오징어야채볶음,콩나물무침,후르츠펀치"
2003.9.30	점심식사	48.80866426	"꽈리고추찜,다시마채무침,삼치엿장조림,쌀밥,어묵무국,오징어볼탕수,포기김치2"
2003.10.1	점심식사	46.71480144	"깍두기(손칼),닭조림(토막),대추차,새우맛살튀김,쇠고기덮밥,열무김치,콩가루배추국(단배추)-사용불가"
2003.10.2	점심식사	48.01444043	"계란찜,꽁치소금구이2,돈육야채볶음,돌나물겉절이,떡국,방울토마토,포기김치2,흑미밥"
2003.10.3	점심식사	25.19855596	"노란호박전,마늘쫑멸치볶음,북어해장국,쇠고기메추리알조림,식혜,쌀밥,치커리무생채,포기김치2"
2003.10.4	점심식사	28.5198556	"떡볶이,사과,시금치나물(90),쌀밥,아몬드닭강정,잔치국수,포기김치2"
2003.10.5	점심식사	21.73285199	"산채비빔밥,생선까스,수정과,팽이버섯국,포기김치2"
2003.10.6	점심식사	52.3465704	"꽁치양념구이,메추리알꽈리조림,물만두국,바나나,쌀밥,진미잔파무침,포기김치2,호박나물"
2003.10.7	점심식사	56.67870036	"갈치무조림,닭다리버터구이,도라지나물,들깨미역국,식혜,잡채(돈육),찰밥,참나물무침,포기김치2"
2003.10.8	점심식사	50.83032491	"돈등뼈감자탕,삼치엿장조림,쌀밥,알타리김치,오이양파무침,오징어젓무침,포도,해물파전"
2003.10.9	점심식사	50.97472924	"건새우마늘쫑볶음,동그랑땡계란전,불고기낙지찌개,소면사리,쌀밥,잔파김무침,콩나물국,팥죽,포기김치2"
2003.10.10	점심식사	52.92418773	"가자미양념장구이,깍두기(손칼),대추차,도토리묵상추무침,멸치볶음,쌀밥,추어탕,풋고추,쌈장"
2003.10.11	점심식사	30.46931408	"단무지.옥파,닭조림(토막),맛살냉채,쌀밥(반공기),요구르트,짬뽕,탕수만두,포기김치2"
2003.10.12	점심식사	21.94945848	"계란찜,골뱅이야채무침,대구지리(가공),돈육두루치기,비빔된장,사과,쌀밥,열무김치"
2003.10.13	점심식사	52.20216606	"건새우마늘쫑볶음,돌나물겉절이,두부양념장구이,월동초된장국,콩나물밥2,포기김치2,표고쇠고기볶음,후르츠펀치"
2003.10.14	점심식사	51.9133574	"닭파인애플조림(토막),미숫가루2,생선까스,쌀밥,오이생채,우엉채조림,육개장,포기김치2"
2003.10.15	점심식사	52.27436823	"계란찜,도토리묵말이,돈육야채볶음,미역줄기볶음,바나나,쌀밥,오징어통회,포기김치2"
2003.10.16	점심식사	46.57039711	"군고구마,닭살탕수,북어계란국,자장밥,쫄면야채무침,콘후레이크과일샐러드,포기김치2"
2003.10.17	점심식사	46.06498195	"깍두기(손칼),땅콩조림,부추김치,삼치소금구이,순대야채복음,쌀밥,어묵쑥갓무국,호박죽(소)"
2003.10.18	점심식사	31.98555957	"단배추겉절이,닭다리조림,사과,쌀밥(반공기),알타리김치,카레떡볶이,해물칼국수"
2003.10.19	점심식사	23.8267148	"감자채볶음,미역국,쇠고기야채볶음,식혜,쌀밥,쑥갓양파겉절이,치킨너겟,포기김치2"
2003.10.20	점심식사	47.6534296	"김치국,깍두기(손칼),돈육강정,바나나,쌀밥,잔파생채(70),천사채샐러드,코다리무조림"
2003.10.21	점심식사	47.22021661	"멸치볶음,산채비빔밥,수정과,열무된장국,포기김치2"
2003.10.22	점심식사	47.8700361	"꽁치소금구이2,돈육야채볶음,떡국,사과,쌀밥,잡채(생선묵):연,참나물겉절이,포기김치2"
2003.10.23	점심식사	49.67509025	"깍두기(손칼),닭조림(토막),대추차,새우맛살튀김,쇠고기덮밥,열무김치,콩나물국"
2003.10.24	점심식사	46.35379061	"귤,노란호박전,들깨미역국,삼치소금구이,쌀밥,쑥갓양파겉절이,오징어회무침,포기김치2"
2003.10.25	점심식사	35.01805054	"돈육장조림,숙주미나리나물,식혜,쌀밥(반공기),오징어볼탕수,잔치국수,포기김치2"
2003.10.26	점심식사	24.2599278	"고등어무조림,골뱅이야채무침,깍두기(손칼),마늘쫑지무침,부추전,장터국밥,후르츠펀치"
2003.10.27	점심식사	53.86281588	"돈육두반장볶음,마늘쫑볶음,배추된장국,수정과,쌀밥,야채고로케,양배추,다시마쌈,포기김치"
2003.10.28	점심식사	49.02527076	"고등어무조림,군고구마,무생채,북어해장국,석박지,쌀밥,잡채,호박나물"
2003.10.29	점심식사	43.8267148	"갈치구이,노란호박전,닭갈비,미역국,사과,쌀밥,오이양파무침,포기김치"
2003.10.30	점심식사	50.03610108	"김치볶음,생키위쥬스,석박지,쌀밥,연근조림,오이,풋고추,쌈장,온두부,육개장(사골)2"
2003.10.31	점심식사	51.19133574	"꽁치소금구이2,달래양념장,비빔된장,참나물겉절이,콩나물밥,포기김치,호박죽,흑콩조림"
2003.11.1	점심식사	26.85920578	"과일샐러드,닭다리버터구이,배추겉절이,비빔만두,쌀밥(반공기),해물칼국수"
2003.11.2	점심식사	24.62093863	"쇠고기야채볶음,쌀밥,알감자조림,어묵쑥갓무국,오렌지(반),오징어회무침,월동초나물,포기김치"
2003.11.3	점심식사	53.64620939	"닭조림(토막),동태매운탕(가공),무생채,쌀밥,연두부양념장(반모),참나물무침,포기김치,호박죽"
2003.11.4	점심식사	51.40794224	"돈갈비고구마찜,들깨미역국,삼치엿장조림,송편,시금치나물,식혜,쌀밥,야채튀김(쑥갓),콩나물무침,포기김치"
2003.11.5	점심식사	54.51263538	"계란찜,소면사리,쌀밥,어묵간장조림,오렌지(반),쭈꾸미볶음,콩가루배추국(단배추)-사용불가,통도라지튀김,포기김치"
2003.11.6	점심식사	45.27075812	"깐마늘고추장무침,돈목살수육,레몬차,야채국,여러가지쌈,오징어젓무침,차조밥,포기김치"
2003.11.7	점심식사	48.88086643	"유부된장국,자장밥,쫄면야채무침,찐만두,청경채겉절이,포기김치,황도"
2003.11.8	점심식사	25.55956679	"갈치호박조림,단배추겉절이,두부양념장구이,사과,쌀밥,포기김치,해장국(목뼈),흑콩조림"
2003.11.9	점심식사	23.97111913	"돈까스,모닝빵,쌀밥(반공기),야채샐러드,으깬감자샐러드,크림스프(경양식),포기김치,후르츠펀치"
2003.11.10	점심식사	53.64620939	"꽁치시래기찌개,봄나물비빔밥,비빔된장,식혜,포기김치"
2003.11.11	점심식사	40.57761733	"김치전,다시마채무침,석박지,쌀밥,오이,풋고추,쌈장,한방닭백숙(반마리)"
2003.11.12	점심식사	45.84837545	"김치국,북어포고추장무침2,쇠고기팽이버섯볶음,쌀밥,알타리김치,잡채(생선묵):연,참나물겉절이"
2003.11.13	점심식사	50.90252708	"감자조림,석박지,쌀밥,오이,풋고추,쌈장,요구르트,월동초겉절이,한방갈비탕"
2003.11.14	점심식사	47.36462094	"고구마튀김,김가루조미밥,깍두기(손칼),배추겉절이,사과,오징어회무침,우동"
2003.11.15	점심식사	22.88808664	"삼겹살고추장불고기,쌀밥,여러가지쌈,열무된장국,월동초나물,포기김치,흑콩조림"
2003.11.16	점심식사	20.86642599	"골뱅이야채무침,닭갈비,마늘쫑볶음,북어해장국,숙주나물,쌀밥,포기김치"
2003.11.17	점심식사	52.20216606	"골뱅이야채무침,단배추나물,돈육두루치기,쌀밥,연근튀김,팥죽,포기김치,피홍합탕"
2003.11.18	점심식사	47.36462094	"갈치무조림,노란호박전,쌀밥,알타리김치,콩비지찌개,통도라지무침,해파리냉채"
2003.11.19	점심식사	43.10469314	"감자조림,도가니탕,석박지,쌀밥,요구르트,조개젓무침,풋고추,쌈장"
2003.11.20	점심식사	46.57039711	"꽁치시래기찌개,닭갈비,물파래무무침,쌀밥,참나물무침,콩나물국,포기김치,홍시"
2003.11.21	점심식사	41.94945848	"계란탕,깍두기(손칼),낙지덮밥1,배추겉절이,식혜,탕수만두"
2003.11.22	점심식사	25.19855596	"가자미빵가루튀김,무생채,순대야채복음,시래기된장찌개,쌀밥,알감자조림,포기김치"
2003.11.23	점심식사	30.10830325	"동태매운탕(가공),삼치무조림,쌀밥,오이양파무침,월동초나물,탕수육,포기김치"
2003.11.24	점심식사	50.25270758	"가자미찜,궁중떡볶이,물미역무무침,석박지,수정과,쌀밥,알감자조림,해장국(목뼈)"
2003.11.25	점심식사	48.95306859	"감자채볶음,고등어김치찌개,꽃게된장국,돈육강정,쌀밥,오렌지(반),콩나물무침,포기김치"
2003.11.26	점심식사	46.93140794	"닭갈비,상추깻잎쌈,생선까스,쌀밥,아욱국,통도라지무침,포기김치,호박죽(소)"
2003.11.27	점심식사	42.23826715	"김치국,두부달걀전,석박지,순대야채복음,쌀밥,월동초겉절이,잔멸치볶음,홍시"
2003.11.28	점심식사	36.02888087	"근대국,단배추겉절이,부추양념장,사과,쌀밥,콩나물밥,포기김치,표고쇠고기볶음"
2003.11.29	점심식사	24.18772563	"갈치무조림,감자전,돈육두반장볶음,미역국,쌀밥,청경채겉절이,포기김치"
2003.11.30	점심식사	23.03249097	"마파두부,배추겉절이,쌀밥(반공기),야채튀김(쑥갓),요구르트,해물칼국수"
2003.12.1	점심식사	46.06498195	"근대국,김치볶음,꽁치소금구이2,쌀밥,야채고로케,온두부,콩나물미더덕찜,홍시"
2003.12.2	점심식사	42.09386282	"가자미튀김,느타리버섯볶음,돈갈비떡찜,미역국,송편,쌀밥,참나물겉절이,포기김치"
2003.12.3	점심식사	46.35379061	"김치전,닭갈비,멸치꽈리조림,바나나,석박지,시금치나물,쌀밥,장터국밥"
2003.12.4	점심식사	44.62093863	"갈치카레구이,도토리묵말이,돈육불고기,석박지,쌀밥,연근조림,오이생채,호박죽"
2003.12.5	점심식사	47.07581227	"군고구마,비빔만두,월동초겉절이,팽이버섯국,하이라이스,해물볶음밥"
2003.12.6	점심식사	24.11552347	"감자수제비국,돈육두반장볶음,돌나물겉절이,미역줄기볶음,삼치무조림,쌀밥,포기김치,호상요구르트"
2003.12.7	점심식사	36.89530686	"건새우무채국,닭다리바베큐소스,도토리묵상추무침,북어포고추장무침,쌀밥,포기김치,흑콩조림"
2003.12.8	점심식사	46.42599278	"고등어무조림,깻잎순볶음,돈육장조림,식혜,쌀밥,재첩국,콩나물무침,포기김치"
2003.12.9	점심식사	44.11552347	"감자베이컨볶음,석박지,쌀밥,오이,풋고추,쌈장,월동초겉절이,통메기매운탕,홍시"
2003.12.10	점심식사	46.06498195	"달래된장찌개,맛살냉채,무생채,삼겹살구이1,상추깻잎쌈,쌀밥,요구르트,포기김치"
2003.12.11	점심식사	45.41516245	"꽁치시래기찌개,돈육강정,마늘쫑볶음,만두국,물미역오이무침,사과,쌀밥,포기김치"
2003.12.12	점심식사	45.19855596	"계란후라이,김치볶음밥,깍두기(손칼),닭구이,월동초겉절이,유부된장국,천사채초고추장무침,후르츠펀치"
2003.12.13	점심식사	26.71480144	"고구마튀김,단배추나물,바나나,석박지,소방어무조림,쌀밥,콩비지찌개,해파리냉채"
2003.12.14	점심식사	21.66064982	"고추지무침,소면사리,쇠고기피망볶음,쌀밥,어묵쑥갓무국,쭈꾸미볶음,탕평채,포기김치"
2003.12.15	점심식사	49.16967509	"두부알탕,물파래무무침,소방어소금구이,쌀밥,열무김치,요구르트,탕수육,포기김치"
2003.12.16	점심식사	54.29602888	"비빔된장,산채비빔밥,생강차,포기김치,후라이드치킨(토막)"
2003.12.17	점심식사	46.64259928	"고추지무침,마파두부,석박지,쇠고기야채볶음,쌀밥,추어탕,홍시"
2003.12.18	점심식사	43.8267148	"꽁치시래기찌개,돈육두루치기,쌀밥,청경채겉절이,포기김치,피홍합탕,호박나물,황도"
2003.12.19	점심식사	45.55956679	"노란호박전,물미역,초고추장,사과,석박지,쌀밥(반공기),오이,풋고추,쌈장"
2003.12.20	점심식사	26.13718412	"대추차,쌀밥,쑥갓양파겉절이,육개장,자반고등어찌개,포기김치,흑콩조림"
2003.12.21	점심식사	26.49819495	"감자베이컨볶음,생선까스,쇠고기브로컬리볶음,쌀밥,열무된장국,요구르트,콩나물무침,포기김치"
2003.12.22	점심식사	51.19133574	"닭갈비,도라지생채,미더덕된장찌개,상추깻잎쌈,생선까스,쌀밥,팥죽,포기김치"
2003.12.23	점심식사	45.84837545	"갈치무조림,돈육장조림,떡만두국,물미역,초고추장,쌀밥,오렌지(반),월동초나물,포기김치"
2003.12.24	점심식사	49.38628159	"LA갈비구이,깻잎양념절임,꽃게된장국,마파두부,북어포고추장무침2,식혜,쌀밥,포기김치"
2003.12.25	점심식사	32.92418773	"고구마샐러드,딸기잼(1회용),모닝빵,쌀밥(반공기),야채샐러드,크림스프,포기김치,함박스텍,황도"
2003.12.26	점심식사	46.85920578	"계란탕,깍두기(손칼),깐풍기,사과,쌀밥(반공기),자장면,청경채겉절이"
2003.12.27	점심식사	24.98194946	"돌나물겉절이,떡볶이,물파래무무침,석박지,소방어소금구이,쌀밥,요구르트,해장국(목뼈)"
2003.12.28	점심식사	24.62093863	"가자미찜,꼬지어묵탕,무생채,쌀밥,양념통닭(토막),참나물무침,포기김치"
2003.12.29	점심식사	50.75812274	"김치전,두부알탕,물파래무무침,안동찜닭,오이부추무침,포기김치,호박죽(소),흑미밥"
2003.12.30	점심식사	48.73646209	"감자베이컨볶음,석박지,쌀밥,오이,풋고추,쌈장,쫄면야채무침,통메기매운탕,홍시"
2003.12.31	점심식사	39.20577617	"갈치구이,근대국,깍두기(손칼),돈육김치볶음,물미역,초고추장,쌀밥,연두부양념장(반모),월동초나물,황도"
2004.1.1	점심식사	22.67148014	"고등어무조림,떡국,쇠불고기,시금치나물,식혜,쌀밥,열무김치,콩나물무침"
2004.1.2	점심식사	65.70397112	"닭다리조림,사과,야채튀김(쑥갓),오징어회덮밥,유부된장국,포기김치"
2004.1.3	점심식사	25.55956679	"김치국,꽈리고추찜,돈육두반장볶음,돌나물겉절이,삼치엿장조림,생강차,석박지,쌀밥"
2004.1.4	점심식사	26.13718412	"꽁치소금구이2,닭개장,무생채,쇠고기피망볶음,쌀밥,연근조림,포기김치"
